id,Rel,updated_by,name,category_id,TK1,cat1,price,FINAL SUB SUB CAT,FINAL SUB CAT,FINAL CAT,SUB CAT ID,SUB CAT ID.1,CAT ID,TAGS,image
25897,Y,,Lady Face Figurine,2069,2168,2168,1800,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"lady face figurine, decorative art figurines, african lady bust showpiece, modern home decor sculpture, elegant tabletop showpiece, black and gold art figurine, flower crown lady sculpture, contemporary display bust, living room decor accent, unique handmade showpiece",https://zulushop.in/uploads/media/2025/scaled_aa98730e_fefd_4d62_af3b_2ecfb2ec13b62799781697568031883_1761220235419_xsru5n.jpg
25901,Y,,hand sculpture,2069,2168,2168,1800,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"hand sculpture, decorative art figurines, modern home decor sculpture, black face figurine, abstract hand face showpiece, contemporary tabletop decor, unique handmade showpiece, living room decor accent, artistic display bust, home decor figurine",https://zulushop.in/uploads/media/2025/scaled_bad03a31_e5fd_4536_a89c_8b99c205a7844894916276838890582_1761220564831_y7ax05.jpg
25902,Y,,Face Figurine,2069,2168,2168,1800,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"face figurine, wooden art figurine, decorative art figurines, abstract face sculpture, modern home decor sculpture, tabletop showpiece, unique handmade showpiece, contemporary display bust, living room decor accent, home decor figurine",https://zulushop.in/uploads/media/2025/scaled_1000028575_1768582787377_zgk1rd.jpg
25920,Y,,seven elephants statue,1874,2168,2168,1500,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"seven elephants statue, decorative elephant figurine, elephant showpiece for home, animal art figurines, handcrafted home decor, symbolic elephant sculpture, living room showpiece, tabletop art decor, good luck elephant decor, unique home decorative showpiece",https://zulushop.in/uploads/media/2025/scaled_1000538606_1768566932859_tts7yf.png
25923,Y,,Lady Figurine,1874,2168,2168,1200,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"lady figurine, decorative art figurines, african woman bust sculpture, modern home decor sculpture, black and gold art figurine, elegant tabletop showpiece, contemporary display bust, unique handmade showpiece, living room decor accent, home decor figurine",https://zulushop.in/uploads/media/2025/scaled_8c006c7b_da95_4b2c_999f_974e75ceb4908833747244433546754_1761559010157_g1xgpi.jpg
25929,Y,,Yog mudhra set of 3,2069,2168,2168,1250,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"yog mudhra hand set, decorative hand figurines, set of 3 hand sculptures, modern home decor showpiece, white and gold art figurine, mudra hand sculpture, contemporary tabletop decor, unique handmade showpiece, living room decor accent, home decor figurine",https://zulushop.in/uploads/media/2025/scaled_f3f7f2d4_cf9e_43c5_8197_392ed1c8b5d52890439349035396889_1761559527902_qrpjcs.jpg
25930,Y,,Musicians Set of 3,2069,2168,2168,1250,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"musicians set of 3, decorative art figurines, musician showpiece set, instrumental figurine decor, modern home decor sculpture, elegant tabletop showpiece, golden musician figurines, contemporary display set, living room decor accent, unique handmade showpiece",https://zulushop.in/uploads/media/2025/scaled_36ed362f_b126_412e_9689_36b33a0f14971068559286849534725_1761559589660_0vytio.jpg
25932,Y,,Musicians - Set of 5,2069,2168,2168,1500,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"musicians set of 5, decorative art figurines, musician showpiece set, instrumental figurine decor, modern home decor sculpture, elegant tabletop showpiece, antique finish musician figurines, contemporary display set, living room decor accent, unique handmade showpiece",https://zulushop.in/uploads/media/2025/scaled_a387bdb6_bd56_4440_b0b9_65c1619f41582773076813981540206_1761559695854_ddoehn.jpg
25939,Y,,Dholak Player - Brass Coated,2069,2168,2168,1800,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"dholak player brass figurine, decorative art figurines, musician showpiece, brass coated sculpture, modern home decor sculpture, tabletop musician decor, unique handmade showpiece, contemporary display bust, living room decor accent, home decor figurine",https://zulushop.in/uploads/media/2025/scaled_f9bb9bf9_52b2_44c5_ba7d_534f4677a6742726981948821807706_1761560395990_hvr5pz.jpg
25940,Y,,Flute Player - Brass Coated,2069,2168,2168,1800,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"flute player brass figurine, decorative art figurines, musician showpiece, brass coated sculpture, modern home decor sculpture, tabletop musician decor, unique handmade showpiece, contemporary display bust, living room decor accent, home decor figurine",https://zulushop.in/uploads/media/2025/scaled_1a6270fc_dc5b_48ae_896a_2ceaf1e37a076223121889784870182_1761560474405_5z2y88.jpg
25941,Y,,Giraffe - Brass Coated,2069,2168,2168,1800,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"giraffe brass figurine, decorative animal showpiece, brass coated sculpture, modern home decor figurine, contemporary animal art, tabletop giraffe decor, unique handmade showpiece, living room decor accent, artistic animal statue, home decor figurine",https://zulushop.in/uploads/media/2025/scaled_3063006f_7eb6_480b_a2cc_51119ae6661f6669214561253946061_1761560576903_bd53u6.jpg
25954,Y,,Dog with musc6,2069,2168,2168,1500,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"muscular dog figurine, decorative animal showpiece, modern home decor sculpture, tabletop dog decor, unique handmade showpiece, contemporary animal art, golden dog statue, living room decor accent, artistic dog figurine, home decor figurine",https://zulushop.in/uploads/media/2025/scaled_df50b771_9eb9_4990_bc00_7ecb09ebd3082363845974600836926_1761565025973_2im7g2.jpg
25964,Y,,Camel- Colorful,2069,2168,2168,999,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"colorful camel figurine, decorative animal showpiece, camel home decor sculpture, artistic camel statue, modern home decor figurine, tabletop camel decor, unique handmade showpiece, contemporary animal art, living room decor accent, home decor figurine",https://zulushop.in/uploads/media/2025/scaled_927d1ea8_5d70_4b72_8972_c601091443032601739635466781940_1761803663845_lb926j.jpg
26113,Y,,Handmade Roman Warrior Sculpture: Marble & Metal Home Decor,2069,2168,2168,2700,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"roman warrior sculpture, handmade marble metal figurine, decorative art showpiece, modern home decor sculpture, tabletop warrior decor, unique handmade showpiece, contemporary display art, marble base figurine, living room decor accent, home decor figurine",https://zulushop.in/uploads/media/2025/scaled_1000306251_1763636297664_e9stih.jpg
26550,Y,,"wooden upright book rack , Book Rack",1874,1906,1906,1500,Shelves,Tables & Consoles,Furniture,2085,2209,2070,"wooden book rack, upright bookshelf, decorative book shelf, modern home furniture, tiered display rack, tabletop book organizer, rustic wood shelf, living room storage rack, unique handmade shelf, furniture shelves unit",https://zulushop.in/uploads/media/2025/scaled_1000307791_1763802068768_csalmq.jpg
26635,Y,,Book stand,1874,2191,2191,1351,Shelves,Tables & Consoles,Furniture,2085,2209,2070,"wooden book stand, tiered display rack, ladder shelf unit, modern home furniture, decorative book shelf, tabletop book organizer, living room storage rack, unique handmade shelf, rustic wood shelf, furniture shelves unit",https://zulushop.in/uploads/media/2025/scaled_1000308103_1763819126385_eit87d.jpg
26234,Y,,Farmer Statue,2069,2168,2168,2500,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"farmer statue figurine, decorative folk showpiece, traditional farmer sculpture, home decor figurine, tabletop art accent, colorful farmer decor, ethnic home sculpture, living room decor accent, handcrafted art figurine, unique handmade showpiece",https://zulushop.in/uploads/media/2025/scaled_3995b7c7_e63d_42b5_9d0f_ad3f4261d1cf6353111271897694254_1763707898654_7tdjkl.jpg
26235,Y,,Bride Statue,2069,2168,2168,2400,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"bride statue figurine, decorative bride showpiece, traditional bride sculpture, home decor figurine, ethnic art figurine, handcrafted bride decor, tabletop art accent, colorful bridal statue, living room decor accent, unique handmade showpiece",https://zulushop.in/uploads/media/2025/scaled_1db4ee1f_1596_449d_b138_dabf216e05b41924960998847909367_1763708013808_l27m1f.jpg
26238,Y,,Flying wings man statue,2069,2168,2168,2000,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"flying wings man statue, decorative angel sculpture, modern art figurine, unique handmade showpiece, home decor figurine, tabletop art accent, contemporary metal sculpture, living room decor accent, abstract winged statue, decorative art showpiece",https://zulushop.in/uploads/media/2025/scaled_1de6032f_0932_4d39_9383_034787b81d1a4415093209131028927_1763708379818_y6g2xz.jpg
26239,Y,,Flying wings man statue,2069,2168,2168,2000,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"flying wings man statue, decorative angel sculpture, modern art figurine, unique handmade showpiece, home decor figurine, tabletop art accent, contemporary metal sculpture, living room decor accent, abstract winged statue, decorative art showpiece",https://zulushop.in/uploads/media/2025/scaled_929fbebb_11df_4915_96d5_3132c77efb796671740109856680871_1763708527054_h2uszd.jpg
26241,Y,,Flying wings man statue,2069,2168,2168,1800,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"flying wings man statue, decorative angel sculpture, unique handmade showpiece, modern art figurine, home decor figurine, tabletop art accent, contemporary winged statue, abstract mosaic sculpture, living room decor accent, decorative art showpiece",https://zulushop.in/uploads/media/2025/scaled_fbbd142e_844b_4255_a211_536df58c37f26161499109564628848_1763708674997_0dksxg.jpg
26243,Y,,Flying wings man statue,2069,2168,2168,1800,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"flying wings man statue, decorative angel sculpture, modern art figurine, unique handmade showpiece, home decor figurine, tabletop art accent, contemporary winged statue, abstract mosaic sculpture, living room decor accent, decorative art showpiece",https://zulushop.in/uploads/media/2025/scaled_c88303c8_530e_4d53_b7b5_e2f13fb875868183623511097576283_1763708789281_1rffvl.jpg
26245,Y,,Flying wings man statue,2069,2168,2168,2000,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"flying wings man statue, decorative angel sculpture, modern art figurine, unique handmade showpiece, home decor figurine, tabletop art accent, contemporary winged statue, abstract mosaic sculpture, living room decor accent, decorative art showpiece",https://zulushop.in/uploads/media/2025/scaled_f3a9c9e3_5eb7_4f77_a76f_4167444a4c893716275207146807305_1763708934010_4rgc91.jpg
26247,Y,,Flying wings man statue,2069,2168,2168,2000,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"flying wings man statue, decorative angel sculpture, modern art figurine, unique handmade showpiece, home decor figurine, tabletop art accent, contemporary winged statue, abstract mosaic sculpture, living room decor accent, decorative art showpiece",https://zulushop.in/uploads/media/2025/scaled_df602318_fb9f_493d_ac3e_c5cba9751e136707163771689407421_1763709049186_z8w1b4.jpg
26253,Y,7227,Hand Gesture Desk Statue,2069,2168,2168,600,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"hand gesture desk statue, decorative hand sculpture, modern art figurine, unique showpiece decor, home decor art piece, tabletop accent sculpture, contemporary bronze statue, office desk art figurine, ok sign hand statue, abstract hand showpiece",https://zulushop.in/uploads/media/2025/scaled_1000009817_1768639131323_9q52iw.jpg
26254,Y,,Girl with Heart,2069,2168,2168,800,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"girl with heart statue, decorative art figurine, unique home showpiece, modern girl sculpture, tabletop decor accent, heart holding figurine, contemporary art decor, living room decor accent, ceramic girl statue, handcrafted showpiece",https://zulushop.in/uploads/media/2025/scaled_bb1780d2_e618_4c3b_b6e0_941f4b07560d7650159346256080759_1763710708852_k6wt9k.jpg
26255,Y,,Lady doll Statue,2069,2168,2168,1000,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"lady doll statue, decorative girl figurine, modern art showpiece, unique home decor accent, tabletop lady sculpture, contemporary art figurine, elegant girl statue, living room decor accent, handcrafted art decor, ceramic lady showpiece",https://zulushop.in/uploads/media/2025/scaled_bb78340e_5f4a_4a2c_8838_538b4a324ce25521960317155747475_1763710861638_3bz23c.jpg
26257,Y,,rabbit figurine,2069,2168,2168,700,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"rabbit figurine, decorative bunny sculpture, modern art showpiece, unique home decor accent, tabletop rabbit statue, contemporary animal figurine, living room decor accent, handcrafted bunny art, ceramic rabbit showpiece, cute animal decor",https://zulushop.in/uploads/media/2025/scaled_556a9abb_3abf_4bb7_8191_2d60fe962baf977359243668520708_1763711330939_u4ri8c.jpg
26270,Y,,3 Pcs Child Monk Statue,2069,2168,2168,1500,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"3 pcs child monk statue, decorative monk figurines, unique home decor accent, buddhist art showpiece, tabletop monk sculpture, contemporary art figurines, living room decor accent, handcrafted child monk set, meditating monk statues, spiritual home decor",https://zulushop.in/uploads/media/2025/scaled_b3324222_afce_45f0_ba9b_d7c40d64a4565312070233085981391_1763713565708_tmz1o6.jpg
26271,Y,,"Golden Men Sitting on Ball Statue, For Interior Decor, man style sitting on ball figure",2069,2168,2168,1450,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"golden men sitting on ball statue, modern art figurine, unique home decor accent, tabletop showpiece sculpture, contemporary interior decor, reading man art statue, decorative gold man figure, elegant living room decor, abstract art showpiece, handcrafted designer figurine",https://zulushop.in/uploads/media/2025/scaled_1000306873_1763713944205_yulnuz.jpg
26273,Y,,"Human Yoga figer , human yoga face , girl yoga style figure",2069,2168,2168,650,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"human yoga figurine, decorative yoga showpiece, girl yoga art sculpture, modern home decor accent, meditating figure statue, tabletop yoga decor, contemporary art figurine, living room decor accent, abstract yoga statue, handcrafted yoga showpiece",https://zulushop.in/uploads/media/2025/scaled_1000306874_1763714129667_tlbcdi.jpg
26274,Y,,"Human Yoga figer , human yoga face , girl yoga style figure",2069,2168,2168,650,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"golden man sitting on ball statue, modern art sculpture, unique home decor accent, tabletop showpiece, contemporary art figurine, decorative man figure, abstract home decor, elegant living room decor, handcrafted art statue, interior decor showpiece",https://zulushop.in/uploads/media/2025/scaled_1000306884_1763714201993_1e1zew.jpg
26275,Y,,"Human Yoga figer , human yoga face , girl yoga style figure",2069,2168,2168,650,Art Figurines,Showpieces,Home Decor,2168,2169,2069,"human yoga figurine, decorative yoga showpiece, girl yoga art sculpture, modern home decor accent, meditating figure statue, tabletop yoga decor, contemporary art figurine, living room decor accent, abstract yoga statue, handcrafted yoga showpiece",https://zulushop.in/uploads/media/2025/scaled_1000306885_1763714246071_j3j8du.jpg
